p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
FOSL22	0.000496712024100845	1.31010447707034	0.139	0.032	1	7	FOSL2
SERTAD21	0.000499623805094543	0.945096234403233	0.139	0.031	1	7	SERTAD2
SEP151	0.000499651006221822	1.09564596973624	0.667	0.289	1	7	SEP15
RNASE21	0.000500735305878861	1.57525571000127	0.111	0.022	1	7	RNASE2
HMGA1P4	0.000502709851930692	1.86214249363599	0.056	0.006	1	7	HMGA1P4
AL139099.1	0.000502709851930692	2.10296605133695	0.056	0.006	1	7	AL139099.1
ZNF432	0.000502709851930692	2.30214095823828	0.056	0.006	1	7	ZNF432
CHCHD52	0.000507138648200074	0.478423702611951	0.389	0.143	1	7	CHCHD5
SFT2D11	0.000508724211159909	0.52736060076362	0.389	0.145	1	7	SFT2D1
ARHGAP41	0.000508978990140682	0.795362163235646	0.333	0.121	1	7	ARHGAP4
SNX181	0.000511499679441774	0.975352040238704	0.139	0.031	1	7	SNX18
ACADM2	0.000512358705609296	0.394702649485028	0.25	0.077	1	7	ACADM
NFKBIE1	0.000513044015536314	1.92144010995085	0.111	0.022	1	7	NFKBIE
MARK2	0.000514873215811205	1.36827870381581	0.111	0.022	1	7	MARK2
BAZ2B	0.000515516438856818	0.785510243636423	0.139	0.031	1	7	BAZ2B
FKBP21	0.00051629194249884	1.38846550581971	0.361	0.134	1	7	FKBP2
MAP3K7	0.000523166625607493	0.797528740484192	0.139	0.032	1	7	MAP3K7
UFM11	0.000529859311482099	0.594255068331048	0.278	0.089	1	7	UFM1
PDCD61	0.000533828778071084	0.483706781641856	0.639	0.285	1	7	PDCD6
QDPR1	0.000536160703719858	0.652006686298731	0.25	0.077	1	7	QDPR
SNRPE1	0.000536652972432728	0.548788005423353	0.417	0.154	1	7	SNRPE
KIAA11431	0.000538137196825002	1.01575225638318	0.222	0.066	1	7	KIAA1143
H3F3A3	0.000538820685439649	0.414282419720678	0.806	0.377	1	7	H3F3A
GNAI22	0.000538908886996509	0.471232403735425	0.528	0.225	1	7	GNAI2
GTF2A22	0.000540717235590486	0.408289858799584	0.444	0.168	1	7	GTF2A2
SAMM501	0.000541814555988954	0.813532809097777	0.222	0.066	1	7	SAMM50
TMEM179B3	0.000543374430273854	0.526436622836969	0.417	0.158	1	7	TMEM179B
CCDC112	0.000544429206697617	1.41073636616589	0.139	0.032	1	7	CCDC112
NOB11	0.000545771430060833	0.562527506948283	0.306	0.102	1	7	NOB1
FAH	0.000545961629425639	1.85926000257333	0.083	0.014	1	7	FAH
CSNK2B3	0.000554555625030701	0.478872190102338	0.722	0.334	1	7	CSNK2B
KIN	0.000554848614859056	0.856486290237451	0.194	0.053	1	7	KIN
SRGAP22	0.000560919574192588	1.81312439134501	0.083	0.014	1	7	SRGAP2
FMNL12	0.000561684881364289	0.416179998790626	0.528	0.22	1	7	FMNL1
ZNF131	0.000566041419277175	0.715060090463736	0.222	0.065	1	7	ZNF131
TRAPPC52	0.000567156508257163	0.69617770540955	0.194	0.053	1	7	TRAPPC5
VAC14	0.000567499394805956	1.56098566192026	0.111	0.022	1	7	VAC14
STAT11	0.000571113647776974	0.639169338709441	0.361	0.134	1	7	STAT1
DCAF71	0.000573666022584561	0.581685300521649	0.25	0.077	1	7	DCAF7
FAM214B2	0.000577961050402624	1.48876714920962	0.111	0.022	1	7	FAM214B
TBCE	0.000578481423732893	1.44342837965929	0.083	0.014	1	7	TBCE
MTA1	0.000582991065117397	1.32495734189818	0.167	0.043	1	7	MTA1
CHID1	0.000585614827045986	0.774591781417617	0.222	0.066	1	7	CHID1
ZNF5112	0.000586636656015505	0.893647786819007	0.278	0.094	1	7	ZNF511
CLIC41	0.000587453062398311	1.13112965255577	0.083	0.014	1	7	CLIC4
WDR48	0.000588602044615088	1.62569778843308	0.111	0.022	1	7	WDR48
TBC1D11	0.000593977395177479	0.898295789699261	0.222	0.067	1	7	TBC1D1
KLHL22	0.000593990653632235	1.37249923107506	0.111	0.022	1	7	KLHL22
RBM472	0.000596553986015587	1.71563978177736	0.083	0.014	1	7	RBM47
SPEF21	0.000596554093846433	1.50971144064718	0.083	0.014	1	7	SPEF2
NUDT222	0.000602518502853635	0.538857403481609	0.278	0.09	1	7	NUDT22
CHCHD32	0.000612158826831346	0.646937029237344	0.25	0.078	1	7	CHCHD3
SLC25A371	0.000613971240679661	1.3625145489125	0.139	0.032	1	7	SLC25A37
NUMB2	0.00061849188000392	0.399787760285729	0.25	0.078	1	7	NUMB
CKLF3	0.000620651147154709	0.675563992925468	0.5	0.21	1	7	CKLF
OSBPL8	0.000631546210649971	0.574765252509386	0.222	0.066	1	7	OSBPL8
IDH22	0.000634789667573788	0.538037832710015	0.444	0.179	1	7	IDH2
FRAT12	0.000638782109879515	0.552596556725597	0.111	0.022	1	7	FRAT1
OFD12	0.000643762238970812	0.81358639507866	0.278	0.093	1	7	OFD1
RPL391	0.0006438790209413	0.58548073614355	0.583	0.269	1	7	RPL39
MRPL45	0.000645479544952821	0.765674582465745	0.222	0.066	1	7	MRPL45
WDR132	0.000647283813467965	1.04877644316494	0.222	0.068	1	7	WDR13
PURB	0.000655388207831985	2.28058635277987	0.083	0.014	1	7	PURB
AHNAK2	0.000661412871292072	0.523437579544322	0.583	0.27	1	7	AHNAK
IMPDH21	0.000664216978086409	0.424305725231776	0.417	0.158	1	7	IMPDH2
PMF1	0.000666000419349933	0.502748861278999	0.361	0.132	1	7	PMF1
METTL7A3	0.000667363287208065	1.00697656147777	0.139	0.032	1	7	METTL7A
C6orf1	0.000671705624228258	0.698603603147894	0.25	0.079	1	7	C6orf1
CUL1	0.000672921751001238	1.204208047666	0.167	0.043	1	7	CUL1
AGTPBP1	0.00067412056089288	1.16252465523292	0.139	0.032	1	7	AGTPBP1
HSPH1	0.000682656621258386	1.05359025863394	0.139	0.032	1	7	HSPH1
FOSB1	0.000686875581102717	0.645510469072056	0.833	0.48	1	7	FOSB
CALM22	0.000687437277343959	0.597677852289958	0.833	0.533	1	7	CALM2
PKM2	0.000690912307261295	0.431777731362091	0.833	0.416	1	7	PKM
GTPBP4	0.000696735418412815	0.651276267576425	0.194	0.054	1	7	GTPBP4
ICAM11	0.000701280525005152	1.82503825628661	0.083	0.014	1	7	ICAM1
ACTR21	0.000702267975568883	0.856217484485935	0.444	0.189	1	7	ACTR2
BAZ1A1	0.000704739924011201	0.510123695416612	0.5	0.211	1	7	BAZ1A
PABPC13	0.000706778094268195	0.425373570194795	1	0.853	1	7	PABPC1
SNX33	0.00071083351909681	0.601154519988691	0.833	0.456	1	7	SNX3
MLXIP1	0.000712002981511828	0.654732271739421	0.194	0.054	1	7	MLXIP
ADSL	0.00071585489463807	0.101240315807701	0.306	0.103	1	7	ADSL
RUVBL2	0.000716220521226658	0.67776559149071	0.194	0.054	1	7	RUVBL2
SUCLA21	0.000717068093383792	0.934212292694535	0.167	0.043	1	7	SUCLA2
COPG1	0.000718637325313455	0.959545681330753	0.167	0.043	1	7	COPG1
SSRP11	0.000719920968396264	0.844030819210723	0.25	0.081	1	7	SSRP1
OTUD5	0.000732768911439168	1.33656240080077	0.167	0.045	1	7	OTUD5
STRAP1	0.000733692975381651	0.377436726188797	0.444	0.169	1	7	STRAP
MGAT4B	0.000736263219579279	1.72338520173584	0.083	0.014	1	7	MGAT4B
NAB1	0.000739020248617494	1.58731746251507	0.083	0.014	1	7	NAB1
TSPAN33	0.000739634844564714	2.17800491610924	0.056	0.007	1	7	TSPAN33
TMEM185A	0.000744563096171812	1.58475007139106	0.083	0.014	1	7	TMEM185A
CTA-384D8.342	0.000750144532758818	1.45089089452351	0.083	0.014	1	7	CTA-384D8.34
CALCOCO1	0.000751642487356268	1.23076947234267	0.139	0.033	1	7	CALCOCO1
TMEM220	0.000755365356521164	2.27997578684938	0.056	0.007	1	7	TMEM220
C2CD2L2	0.000758589545862005	1.41714239376746	0.083	0.014	1	7	C2CD2L
SRR	0.000759346236170663	2.18835308514828	0.056	0.007	1	7	SRR
RP11-354P11.3	0.000759346236170663	2.24441549914407	0.056	0.007	1	7	RP11-354P11.3
HEATR6	0.000759346236170663	2.14069276443337	0.056	0.007	1	7	HEATR6
TET21	0.000762267538989972	1.39604824865102	0.111	0.023	1	7	TET2
SPTLC22	0.000765646193658849	1.05130027343016	0.167	0.044	1	7	SPTLC2
HADHB1	0.00076659726201042	0.782771270600995	0.361	0.139	1	7	HADHB
NFYC-AS11	0.000767366501581377	2.24656799688484	0.056	0.007	1	7	NFYC-AS1
USP46	0.000767366501581377	1.88284572127326	0.056	0.007	1	7	USP46
AGER1	0.000767366501581377	2.18102052945405	0.056	0.007	1	7	AGER
AC005523.2	0.000767366501581377	1.70072333505227	0.056	0.007	1	7	AC005523.2
CSRP11	0.000775962113318518	0.550870092679192	0.222	0.068	1	7	CSRP1
TWF1	0.000780385902955719	1.48391834429113	0.111	0.023	1	7	TWF1
CD43	0.000788448676840852	1.03598832414002	0.306	0.114	1	7	CD4
PPM1G1	0.000796218892631936	0.323699512583436	0.417	0.157	1	7	PPM1G
SMU1	0.000804710830904443	0.816721304434628	0.167	0.044	1	7	SMU1
SLC7A6	0.000804710842364429	0.951932644642595	0.167	0.044	1	7	SLC7A6
ZCRB11	0.000816870973467495	0.383350720670676	0.306	0.104	1	7	ZCRB1
FEZ22	0.000821950826568268	0.98632062581421	0.167	0.044	1	7	FEZ2
C1orf54	0.000824134050267503	2.41481027114558	0.083	0.014	1	7	C1orf54
ARHGAP301	0.000831173194615927	0.293107048534767	0.417	0.159	1	7	ARHGAP30
AGPAT6	0.000836117426643415	1.10089181441762	0.139	0.033	1	7	AGPAT6
CANX1	0.000836881970630299	0.440357806006299	0.389	0.147	1	7	CANX
XRN21	0.000841980935370704	0.612433904153125	0.361	0.136	1	7	XRN2
RPL7L1	0.00084506639361736	0.252972848394596	0.306	0.106	1	7	RPL7L1
IMPDH12	0.000846800915547162	0.928067064229854	0.25	0.083	1	7	IMPDH1
AMD11	0.000848627744342237	0.464612418350478	0.333	0.119	1	7	AMD1
ZFC3H1	0.000863183183452383	1.07743806166777	0.139	0.033	1	7	ZFC3H1
ANXA15	0.000866646001503791	1.05884741124454	0.889	0.586	1	7	ANXA1
DLG1	0.000871673158799643	1.25389295434789	0.139	0.033	1	7	DLG1
NDUFB31	0.000875351433071681	0.59893373904807	0.361	0.138	1	7	NDUFB3
CNOT6	0.000883383236743809	2.08993413719821	0.083	0.014	1	7	CNOT6
SCARB22	0.000889055504964807	1.47019343746331	0.111	0.023	1	7	SCARB2
ASPSCR1	0.000889382518192174	1.11587613456792	0.194	0.056	1	7	ASPSCR1
PPM1F2	0.000891059423343732	0.808853088714496	0.139	0.033	1	7	PPM1F
EIF2AK2	0.000892343529023415	0.72674068720656	0.306	0.107	1	7	EIF2AK2
RNMTL11	0.00090136389530611	1.24705958093868	0.139	0.033	1	7	RNMTL1
NUP621	0.000909904021091586	0.48032422735934	0.194	0.055	1	7	NUP62
MRPL211	0.00091348138960742	0.136350101702765	0.417	0.157	1	7	MRPL21
TSPO2	0.000919193270773703	0.670108609760826	0.833	0.469	1	7	TSPO
POLDIP2	0.000930480437096155	0.68406004821675	0.25	0.083	1	7	POLDIP2
TM9SF3	0.000932483789823646	1.35718981335643	0.139	0.033	1	7	TM9SF3
ALG1	0.000936314720200128	1.53887690504533	0.083	0.014	1	7	ALG1
CASP12	0.000937011971116344	0.64470809701709	0.583	0.267	1	7	CASP1
METAP21	0.000940327639841041	0.472010026545597	0.333	0.119	1	7	METAP2
MYL6B2	0.000944453156625548	1.26016568457254	0.111	0.023	1	7	MYL6B
RIN32	0.000971882700922877	0.68297723261716	0.278	0.095	1	7	RIN3
CCNB1IP1	0.000977546966102345	0.78816331834815	0.194	0.056	1	7	CCNB1IP1
VBP11	0.00098006799785933	0.589213748969529	0.306	0.109	1	7	VBP1
COX5A3	0.000983308574996018	0.337195580852047	0.75	0.345	1	7	COX5A
STAT62	0.000984071728756491	0.651144969031	0.278	0.096	1	7	STAT6
PRKAR1A1	0.000986860518201882	0.63974639352906	0.417	0.17	1	7	PRKAR1A
NUDC1	0.00098858543461873	0.29180675543785	0.528	0.212	1	7	NUDC
HEXDC	0.000988788782337041	1.15487959568168	0.111	0.023	1	7	HEXDC
KMT2C	0.000992613794420975	1.2309788417889	0.194	0.057	1	7	KMT2C
ZDHHC121	0.000998554903880684	1.07600842622397	0.306	0.114	1	7	ZDHHC12
COMMD1	0.00100088693679506	0.273037900318759	0.306	0.105	1	7	COMMD1
CYFIP12	0.00100704846250061	3.34638426303139	0.083	0.015	1	7	CYFIP1
KIAA01001	0.00102050581917527	1.31766023307556	0.111	0.024	1	7	KIAA0100
C1orf1231	0.0010229378545238	0.812968757309848	0.278	0.096	1	7	C1orf123
XPO1	0.00102470800926931	1.44506916093658	0.167	0.046	1	7	XPO1
ACOX21	0.00102742255575338	4.68684343037731	0.028	0.002	1	7	ACOX2
RNASE11	0.00102742255575338	4.54071546523803	0.028	0.002	1	7	RNASE1
RSRC11	0.00103349092296221	0.867388913289651	0.167	0.045	1	7	RSRC1
GGCT1	0.00103640372560691	0.676255919020729	0.222	0.069	1	7	GGCT
GPX3	0.00104682575987199	3.88168295743472	0.028	0.002	1	7	GPX3
PTK6	0.00104682575987199	4.14216712867746	0.028	0.002	1	7	PTK6
RASD1	0.00105004626738025	1.65020339065234	0.056	0.007	1	7	RASD1
MIF4GD1	0.00105096133653061	0.444325984837426	0.306	0.108	1	7	MIF4GD
MLTK2	0.00105102127255443	1.78152404164428	0.083	0.015	1	7	MLTK
MUC12	0.0010566539972297	3.8384327644765	0.028	0.002	1	7	MUC12
HIC1	0.0010566539972297	4.01124867382645	0.028	0.002	1	7	HIC1
TRIP10	0.0010566539972297	3.25586777630674	0.028	0.002	1	7	TRIP10
EPS8L11	0.0010566539972297	3.82681624494749	0.028	0.002	1	7	EPS8L1
SNRPA2	0.00106070893416609	0.428412229403688	0.306	0.106	1	7	SNRPA
PTEN1	0.00106157959092569	1.07141196644879	0.194	0.057	1	7	PTEN
TALDO12	0.0010637801335853	0.150523813541439	0.75	0.36	1	7	TALDO1
CEP152	0.00106593715580958	2.77959383930269	0.056	0.007	1	7	CEP152
FAM213A	0.00106606929820976	2.05522957487168	0.083	0.015	1	7	FAM213A
RP5-1180C10.2	0.00106656754496548	3.3495322713424	0.028	0.002	1	7	RP5-1180C10.2
CDK18	0.00106656754496548	3.54029148043124	0.028	0.002	1	7	CDK18
TSPYL5	0.00106656754496548	3.60969591414369	0.028	0.002	1	7	TSPYL5
CCNC1	0.00107310490758318	0.355117831652684	0.278	0.093	1	7	CCNC
MFSD2A	0.00107656707394473	3.34097409444388	0.028	0.002	1	7	MFSD2A
AMIGO1	0.00107656707394473	2.77815655106584	0.028	0.002	1	7	AMIGO1
CAMSAP2	0.00107656707394473	3.25301330109005	0.028	0.002	1	7	CAMSAP2
TMCC2	0.00107656707394473	2.83011906841556	0.028	0.002	1	7	TMCC2
AC073283.7	0.00107656707394473	3.19382845362976	0.028	0.002	1	7	AC073283.7
STON1	0.00107656707394473	2.61738002210043	0.028	0.002	1	7	STON1
AC007880.11	0.00107656707394473	3.56600247840304	0.028	0.002	1	7	AC007880.1
DOCK3	0.00107656707394473	3.18636036825778	0.028	0.002	1	7	DOCK3
AC022498.1	0.00107656707394473	2.84215493256984	0.028	0.002	1	7	AC022498.1
PIGZ1	0.00107656707394473	3.10696231316441	0.028	0.002	1	7	PIGZ
TIGD2	0.00107656707394473	2.83343736679726	0.028	0.002	1	7	TIGD2
SOBP	0.00107656707394473	3.13700507296042	0.028	0.002	1	7	SOBP
NME81	0.00107656707394473	2.80500772048571	0.028	0.002	1	7	NME8
MTMR8	0.00107656707394473	2.59191094818452	0.028	0.002	1	7	MTMR8
OCRL	0.00107656707394473	3.29345485127877	0.028	0.002	1	7	OCRL
MSRB3	0.00107656707394473	3.18105997624122	0.028	0.002	1	7	MSRB3
EML5	0.00107656707394473	3.36130371227962	0.028	0.002	1	7	EML5
MMP25	0.00107656707394473	3.19397312960415	0.028	0.002	1	7	MMP25
RP11-1348G14.51	0.00107656707394473	3.52990151183477	0.028	0.002	1	7	RP11-1348G14.5
RP11-452L6.5	0.00107656707394473	3.41601861185278	0.028	0.002	1	7	RP11-452L6.5
AC015849.191	0.00107656707394473	3.29552125534416	0.028	0.002	1	7	AC015849.19
B4GALT61	0.00107656707394473	2.86246038525399	0.028	0.002	1	7	B4GALT6
TOX2	0.00107656707394473	3.18619796862492	0.028	0.002	1	7	TOX2
MMP9	0.00107656707394473	2.05940645304214	0.028	0.002	1	7	MMP9
AC024592.12	0.00107656707394473	3.14418710503083	0.028	0.002	1	7	AC024592.12
TUBA8	0.00107656707394473	3.04573202714269	0.028	0.002	1	7	TUBA8
SYCE3	0.00107656707394473	3.66279210335514	0.028	0.002	1	7	SYCE3
PLA2G71	0.0010813163394652	1.36885539319391	0.083	0.015	1	7	PLA2G7
DSE1	0.00108131638089596	1.77430839798407	0.083	0.015	1	7	DSE
CD634	0.00108154072847338	0.406656149122477	0.694	0.339	1	7	CD63
CYBRD11	0.00108205026400589	2.30894943040897	0.056	0.007	1	7	CYBRD1
C20orf272	0.00108454043317384	0.451718814633922	0.333	0.126	1	7	C20orf27
ANKRD11	0.00108657884314838	0.526007097848403	0.222	0.068	1	7	ANKRD11
MSANTD3	0.00108747116760097	2.32407293440346	0.056	0.007	1	7	MSANTD3
ALKBH8	0.00108747116760097	2.32348824006062	0.056	0.007	1	7	ALKBH8
CORO1C2	0.00109335279407998	0.942613135311997	0.167	0.045	1	7	CORO1C
MCL11	0.00109813089485506	0.606418472206802	0.75	0.402	1	7	MCL1
STX16	0.00110123058757618	0.351128484538152	0.25	0.081	1	7	STX16
F11R	0.00110388495047137	2.02261312438975	0.056	0.007	1	7	F11R
LMBRD2	0.00110388495047137	2.27236977018811	0.056	0.007	1	7	LMBRD2
NPTN	0.00110388495047137	2.51210002092431	0.056	0.007	1	7	NPTN
PLAGL11	0.00111495442411778	1.72678386557146	0.056	0.007	1	7	PLAGL1
CTNND11	0.00111495442411778	1.93055472158283	0.056	0.007	1	7	CTNND1
TMEM971	0.00111495442411778	1.77189150066475	0.056	0.007	1	7	TMEM97
SLC30A6	0.00112052748129078	1.84019649152997	0.056	0.007	1	7	SLC30A6
RN7SL832P	0.00112052756599876	2.08225644679265	0.056	0.007	1	7	RN7SL832P
CCDC1061	0.00112052756599876	2.02209700978347	0.056	0.007	1	7	CCDC106
NIT1	0.00112348509289251	0.758439888030026	0.167	0.045	1	7	NIT1
S100A13	0.00112612645417915	1.75245126929492	0.056	0.007	1	7	S100A13
RP11-563N4.1	0.00112612645417915	2.01193113858095	0.056	0.007	1	7	RP11-563N4.1
DDX511	0.00112612645417915	1.88373323647532	0.056	0.007	1	7	DDX51
SLFN121	0.00112612645417915	1.85274250948592	0.056	0.007	1	7	SLFN12
C19orf73	0.00112612645417915	2.00562095397533	0.056	0.007	1	7	C19orf73
ZNF552	0.00112612645417915	1.83998049970896	0.056	0.007	1	7	ZNF552
MED7	0.00112971058740674	0.967151906341213	0.111	0.024	1	7	MED7
TMEM1311	0.00113227341171722	1.32085576588969	0.083	0.015	1	7	TMEM131
SNRNP252	0.00113419151759598	1.03138492613123	0.194	0.058	1	7	SNRNP25
NFYB	0.0011360833753991	0.914923572053233	0.111	0.024	1	7	NFYB
COPB21	0.00113818610967489	0.711026190872933	0.194	0.057	1	7	COPB2
PLCB22	0.00114227959269783	0.612139915208035	0.167	0.045	1	7	PLCB2
ZNF669	0.00114434376233994	1.54968804510471	0.083	0.015	1	7	ZNF669
PLK31	0.00114620845574041	0.961538291576937	0.222	0.071	1	7	PLK3
EXOSC2	0.00114892873422976	0.884835922864375	0.111	0.024	1	7	EXOSC2
SLC27A32	0.00114940020631886	0.716199507495558	0.139	0.034	1	7	SLC27A3
C1orf216	0.00115245657682594	1.33731631790353	0.083	0.015	1	7	C1orf216
FGD23	0.00117306214503257	1.70939786453981	0.139	0.035	1	7	FGD2
IRF52	0.00118961021981979	1.36408394333357	0.139	0.035	1	7	IRF5
C5orf24	0.00119891759769898	0.759238040520523	0.139	0.034	1	7	C5orf24
TOLLIP2	0.00120179530603732	0.324046550612657	0.222	0.068	1	7	TOLLIP
NFKB11	0.00120853350723118	0.830202744276579	0.194	0.057	1	7	NFKB1
CUL4B	0.00121935404172138	5.26539858139185	0.083	0.015	1	7	CUL4B
DEAF1	0.00121977032015509	1.49548662299512	0.111	0.024	1	7	DEAF1
MCM51	0.00123050554321826	0.605784235076197	0.167	0.045	1	7	MCM5
UBALD11	0.00123320557241536	0.848366829858463	0.139	0.034	1	7	UBALD1
SERPINB81	0.00124071556202655	2.18065529336373	0.083	0.015	1	7	SERPINB8
ANP32A1	0.00124786878630988	0.388367432669977	0.472	0.193	1	7	ANP32A
HSD17B103	0.00124921509599896	0.391452321628412	0.472	0.193	1	7	HSD17B10
CTNNA12	0.00124946576867407	1.10589936083002	0.139	0.035	1	7	CTNNA1
C14orf11	0.001251839265948	0.168288322180692	0.278	0.096	1	7	C14orf1
MYEOV21	0.00126015501694626	0.446197884074992	0.528	0.226	1	7	MYEOV2
AFF31	0.00126804888128394	1.00115667770005	0.111	0.024	1	7	AFF3
RARS3	0.00127476600726811	0.666138728602533	0.167	0.046	1	7	RARS
IFIH1	0.0012759595034282	1.06331810431102	0.139	0.035	1	7	IFIH1
LDHA3	0.00127888981774448	0.422878399231098	0.889	0.485	1	7	LDHA
GRB22	0.00128183535100057	0.298772500036451	0.444	0.181	1	7	GRB2
FEM1A	0.00128563232565978	1.04735222437977	0.111	0.024	1	7	FEM1A
SSB2	0.00129178972195093	0.433008731420761	0.528	0.227	1	7	SSB
C2orf68	0.00129202670886357	1.45139536871801	0.139	0.035	1	7	C2orf68
COX6A1P21	0.00130636301716787	0.587987741591594	0.444	0.185	1	7	COX6A1P2
ABR2	0.00131009466465657	1.25688127467864	0.139	0.035	1	7	ABR
TIMM131	0.00132690210482593	0.136732401342981	0.5	0.204	1	7	TIMM13
UBE2L64	0.00133021111985522	0.842768224560252	0.694	0.338	1	7	UBE2L6
SLC25A32	0.00134240307468697	0.758705910740162	0.889	0.515	1	7	SLC25A3
FBP12	0.00134932833724029	0.98843963028101	0.194	0.059	1	7	FBP1
B9D2	0.00135064773407633	1.51100032359317	0.111	0.024	1	7	B9D2
PSENEN3	0.0013622438557287	0.465746694103465	0.361	0.137	1	7	PSENEN
RRP11	0.00136489653226427	0.910743514826168	0.139	0.035	1	7	RRP1
PIK3C2A	0.00137631046309464	1.58976200033056	0.083	0.015	1	7	PIK3C2A
SET1	0.00137922799633944	0.322975241260796	0.361	0.135	1	7	SET
HPS5	0.00138105724235977	1.42344612891182	0.083	0.015	1	7	HPS5
TMEM170A	0.00138999708252459	0.765461032847155	0.194	0.058	1	7	TMEM170A
RTN42	0.00139312730863546	0.262784980265785	0.556	0.235	1	7	RTN4
ICA1L	0.00140019573496943	1.4326218603143	0.083	0.015	1	7	ICA1L
PLXDC21	0.00140019578520285	1.39876418765189	0.083	0.015	1	7	PLXDC2
HGS	0.0014033434244898	0.754486443011252	0.139	0.035	1	7	HGS
EBNA1BP2	0.00140555305348373	0.187535299020744	0.25	0.082	1	7	EBNA1BP2
FGD5-AS1	0.00140822854336858	0.660130724217933	0.167	0.046	1	7	FGD5-AS1
ISG153	0.00141103402827005	0.382678936744445	0.833	0.441	1	7	ISG15
DCAF111	0.00141372034490357	0.921002802759665	0.222	0.072	1	7	DCAF11
NR4A12	0.00142885605945616	1.13153060206076	0.278	0.105	1	7	NR4A1
RAB5C3	0.00143323906780893	0.40703969650268	0.611	0.274	1	7	RAB5C
MSN3	0.00143415518598485	0.443482036100844	0.611	0.279	1	7	MSN
NUP50	0.00144324539926413	1.13128050015816	0.139	0.035	1	7	NUP50
NUDT12	0.00145228387234195	0.389793826799323	0.278	0.097	1	7	NUDT1
KLHL36	0.00145254613115968	0.951357039860064	0.167	0.047	1	7	KLHL36
KIAA0196	0.00145951887932975	0.66909597741941	0.111	0.025	1	7	KIAA0196
UROS	0.00147554752433423	0.619770889006161	0.306	0.112	1	7	UROS
RPS6KB1	0.00147778044991208	0.976718132420024	0.111	0.024	1	7	RPS6KB1
DGAT1	0.00149391759642772	2.09170185009966	0.083	0.015	1	7	DGAT1
ADAP12	0.00149797780400653	0.985582654838694	0.111	0.024	1	7	ADAP1
SIRPB12	0.001503017395182	1.28998811450105	0.139	0.036	1	7	SIRPB1
COA6	0.00151161388968107	0.548557158015031	0.25	0.084	1	7	COA6
TKT2	0.00152351793714585	0.273113614235275	0.722	0.345	1	7	TKT
RP11-467D6.1	0.00153046131993151	2.63536404576314	0.056	0.008	1	7	RP11-467D6.1
C15orf61	0.00153215879418488	0.353139502167405	0.222	0.07	1	7	C15orf61
CPEB21	0.00153775559785215	2.47480735752981	0.056	0.008	1	7	CPEB2
TOMM22	0.00154849172566432	0.243585953038661	0.583	0.247	1	7	TOMM22
CTD-2017D11.1	0.0015524402991807	2.10192112959596	0.056	0.008	1	7	CTD-2017D11.1
SLC1A51	0.00156956804784587	1.36208144953468	0.111	0.025	1	7	SLC1A5
NUP2142	0.00158054529907888	0.388319800235166	0.361	0.142	1	7	NUP214
ZC3H14	0.00158804489929371	1.03243889775553	0.139	0.035	1	7	ZC3H14
SEC22C1	0.00159187918492658	0.945400619916466	0.167	0.047	1	7	SEC22C
TAB1	0.00159283550084159	1.87828243262919	0.083	0.015	1	7	TAB1
NFKBIL1	0.00159526208776516	0.42870173332513	0.139	0.035	1	7	NFKBIL1
C16orf87	0.00159548957715181	0.728191855843782	0.167	0.047	1	7	C16orf87
GRSF1	0.00159723367469493	0.2761198372162	0.333	0.123	1	7	GRSF1
PCNXL3	0.00159727272094063	1.75426688863223	0.056	0.008	1	7	PCNXL3
BTBD6	0.00159727272094063	1.88554534213416	0.056	0.008	1	7	BTBD6
SLIRP1	0.00159984312662002	0.60128008129268	0.306	0.113	1	7	SLIRP
GBE1	0.00160359120870038	1.75547435243224	0.083	0.015	1	7	GBE1
TRAPPC15	0.00161209709311921	0.385121045749079	0.806	0.441	1	7	TRAPPC1
JMJD4	0.00161222994768928	1.23896935770876	0.111	0.025	1	7	JMJD4
RRP9	0.00161709538437774	1.01408585079328	0.139	0.035	1	7	RRP9
RIOK31	0.00162308968189472	0.646961755012926	0.194	0.059	1	7	RIOK3
LIPA1	0.00162831714734839	0.677875873990536	0.278	0.099	1	7	LIPA
IARS	0.00163180331143157	0.931135675109206	0.139	0.035	1	7	IARS
XRCC1	0.001637728989384	1.05985817892306	0.139	0.036	1	7	XRCC1
CYB5R1	0.00164220682845096	0.995699384398571	0.167	0.047	1	7	CYB5R1
BEND51	0.00165282479926702	1.61995315379197	0.083	0.015	1	7	BEND5
